NAME                                              	CHART VERSION	APP VERSION	DESCRIPTION                                       
prometheus-community/prometheus                   	11.10.0      	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.9.1       	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.9.0       	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.8.0       	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.7.0       	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.6.2       	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.6.1       	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.6.0       	2.19.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.5.0       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.4.0       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.3.1       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.3.0       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.2.3       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.2.2       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.2.1       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.2.0       	2.18.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.1.6       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.1.5       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.1.4       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.1.3       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.1.2       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.1.1       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.1.0       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.0.6       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.0.5       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.0.4       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.0.3       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.0.2       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.0.1       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	11.0.0       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.6.0       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.5.3       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.5.2       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.5.1       	2.16.0     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.4.1       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.4.0       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.3.1       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.3.0       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.2.0       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.1.0       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.0.2       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.0.1       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	10.0.0       	2.15.2     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.7.5        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.7.4        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.7.3        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.7.2        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.7.1        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.7.0        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.6.1        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.6.0        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.5.6        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.5.5        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.5.4        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.5.3        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.5.2        	2.13.1     	Prometheus is a monitoring system and time seri...
prometheus-community/prometheus                   	9.5.1        	2.13.1     	Prometheus is a monitoring system and time seri...
